id,platform,url,title_or_text,source,published,vader_sentiment,scores,llm_sentiment,llm_confidence,llm_summary,saved_at
b5cb8a92628730125f91642176226cc67148ff30223048678b2f41260afb36a5,newsapi,https://www.cnbc.com/2025/11/06/cnbc-daily-open-even-a-supreme-court-ruling-might-not-spell-the-end-of-tariffs.html,CNBC Daily Open: Even a Supreme Court ruling might not spell the end of tariffs,CNBC,2025-11-06T01:05:56Z,positive,0.881,unknown,0,,2025-11-07T09:15:20.876742+05:30
f3c14447aa5987adc0892d010938a340fc3dc79c90af980413f96fb6fa460977,newsapi,https://biztoc.com/x/620bb696fb3e9c0f,India’s Poorest State Goes to Polls in Test of Modi’s Strength,Biztoc.com,2025-11-06T00:58:24Z,negative,-0.202,unknown,0,,2025-11-07T09:15:23.420186+05:30
7226eeba794d9f6ad878426cb099be34f8390258094b6730e1c794880fb435c8,newsapi,https://biztoc.com/x/f431dcaad8c97bea,Gold Steadies as Traders Assess Outlook for US Interest Rates,Biztoc.com,2025-11-06T00:58:15Z,positive,0.361,unknown,0,,2025-11-07T09:15:26.071828+05:30
afc966ae729ca892ec694578a55c67538e327f98a833b8f68fd2d1660d0134e7,newsapi,https://biztoc.com/x/e369339fd8d01881,Japan’s Ruling Bloc Partner Warns Against Mixed-Message BOJ Hike,Biztoc.com,2025-11-06T00:58:12Z,negative,-0.226,unknown,0,,2025-11-07T09:15:28.128751+05:30
f6d8bfb40904b475c31c099a38e165b9612712fb9619041a0ef19caa0cb08778,newsapi,https://biztoc.com/x/2c856d0f189696e6,France says it will ban Shein in row over sex dolls and weapons,Biztoc.com,2025-11-06T00:47:44Z,negative,-0.791,unknown,0,,2025-11-07T09:15:31.714282+05:30
cf8f96e69680579386ca6967ae6d0c09340ab49dfa0c7ad53e06d94ac85a2366,newsapi,https://www.globenewswire.com/news-release/2025/11/08/3184064/0/en/BexBack-Unlocks-No-KYC-100x-Leverage-With-New-100-Bonus-for-Beginners.html,BexBack Unlocks No-KYC 100x Leverage With New $100 Bonus for Beginners,GlobeNewswire,2025-11-08T15:19:00Z,positive,0.967,unknown,0.0,,2025-11-09T21:07:47.935068+05:30
925ce8c32d6eeb36c99703754e7ce681b38e3358fc632bc3d1566770db24ff3d,newsapi,https://www.coindesk.com/policy/2025/11/08/state-of-crypto-sbf-somehow-had-another-bad-day-in-court,State of Crypto: SBF (Somehow) Had Another Bad Day in Court,CoinDesk,2025-11-08T15:00:00Z,negative,-0.948,unknown,0.0,,2025-11-09T21:07:51.029329+05:30
5bbd5b069c434cf0f2d748a384e3e6dfef74c571c8f6239c1d29b49a2535deb2,newsapi,https://beincrypto.com/bitcoin-declines-leave-major-crypto-treasuries-reeling/,Bitcoin Treasuries Face Capital Shock as Falling Prices Erase Gains,BeInCrypto,2025-11-08T14:48:30Z,positive,0.296,unknown,0.0,,2025-11-09T21:07:54.012092+05:30
a8eeae9e38263dec681532f80dde7aae5bc7c3b64bacdd52418c87966f972fc9,newsapi,https://decrypt.co/347880/cardsmiths-new-currency-cards-include-over-500k-bitcoin-dogecoin-ethereum,"Cardsmiths' New Currency Cards Include Over $500K in Real Bitcoin, Dogecoin and Ethereum",Decrypt,2025-11-08T14:01:04Z,positive,0.772,unknown,0.0,,2025-11-09T21:07:56.967955+05:30
06f25e0be17236239a6af04b2321786297c276520a4ccf22563520e105d0dc8f,newsapi,https://cryptoslate.com/zcash-soars-1486-in-3-months-and-reaches-highest-price-since-2018/,"Zcash soars 1,486% in 3 months and reaches highest price since 2018",CryptoSlate,2025-11-08T14:00:25Z,positive,0.791,unknown,0.0,,2025-11-09T21:08:00.357754+05:30
ed9d201b49530f7689fcb71f1da51b770d57e4a2a8dba5ffc50bbd0d963a7ee9,newsapi,https://www.coindesk.com/opinion/2025/11/05/long-dats-short-futures-a-new-wrinkle-on-the-basis-trade,"Long DATs, Short Futures: A New Wrinkle On The Basis Trade",CoinDesk,2025-11-08T14:00:00Z,positive,0.751,unknown,0.0,,2025-11-09T21:08:03.419050+05:30
c104b67f7894f4468e8d5ae814657fb4a743a82ba31bbaa6c0aa73f297e3b46b,newsapi,https://biztoc.com/x/efa500c15044917c,Bitcoin to $75K or $125K: This Is Where It Is Heading Next,Biztoc.com,2025-11-08T13:47:34Z,positive,0.340,unknown,0.0,,2025-11-09T21:08:06.696803+05:30
2dfd350dc6b7ab9f4738e34b4990e7dcf0f36395f577a473bc5f50c5063b29b4,newsapi,https://www.globenewswire.com/news-release/2025/11/08/3184059/0/en/Balvionex-Unveiled-How-Balvionex-Introduces-Advanced-AI-for-Real-Time-Trading-Efficiency.html,Balvionex Unveiled: How Balvionex Introduces Advanced AI for Real-Time Trading Efficiency,GlobeNewswire,2025-11-08T13:47:00Z,positive,0.935,unknown,0.0,,2025-11-09T21:08:09.767418+05:30
2ef39e66b508f7dfc225b1e6bfdca55b61797e615cf0368fd6e19ff6c0204a54,newsapi,https://www.coinspeaker.com/bitcoin-4-year-cycle-is-dead-heres-why-bull-run-is-not-over/,"Bitcoin 4-Year Cycle is Dead, Here’s Why Bull Run is Not Over",Coinspeaker,2025-11-08T13:28:33Z,negative,-0.649,unknown,0.0,,2025-11-09T21:08:12.843745+05:30
e80d85bec87aefd565fd3cc16aa8f4ed40c0ac9a753165ab991eaa150e4156b2,newsapi,https://247wallst.com/investing/2025/11/08/bitcoin-to-75k-or-125k-this-is-where-it-is-heading-next/,Bitcoin to $75K or $125K: This Is Where It Is Heading Next,24/7 Wall St.,2025-11-08T13:17:14Z,positive,0.190,unknown,0.0,,2025-11-09T21:08:15.913270+05:30
506fcc34c90facf8fc8090976184e57b9ab97d10b7cafa892c206becf32edd2c,newsapi,https://biztoc.com/x/a6bfe25147bc4a17,"Bitcoin Whales vs Everyone Else, and the Whales Are Winning",Biztoc.com,2025-11-08T13:03:02Z,positive,0.881,unknown,0.0,,2025-11-09T21:08:18.377296+05:30
1de790922893bfc681ae1abf50af262669b40980aae70d66c61129ace360bfe9,newsapi,http://www.newsbtc.com/news/bitcoin/bitcoin-may-launch-recovery-to-120000-if-this-condition-holds-details/,"Bitcoin May Launch Recovery To $120,000 If This Condition Holds – Details",newsBTC,2025-11-08T13:00:46Z,positive,0.273,unknown,0.0,,2025-11-09T21:13:03.957015+05:30
30ab46dd6d4b868a96cc3ce11dd983c3c6c96120a953f0cd8e4d9f55ca97dbeb,newsapi,https://www.coindesk.com/markets/2025/11/07/bitcoin-whales-vs-everyone-else-and-the-whales-are-winning,"Bitcoin Whales vs Everyone Else, and the Whales Are Winning",CoinDesk,2025-11-08T13:00:00Z,positive,0.848,unknown,0.0,,2025-11-09T21:13:06.924442+05:30
b9b8cc7040aca5a0d67993b187db6d425cb32778a0d0b42b73ead68be2ce8c95,newsapi,https://cointelegraph.com/news/pakistan-rupee-stablecoin-crypto-regulation-25b-loss,Pakistan mulls rupee-backed stablecoin as country sees $25B crypto opportunity,Cointelegraph,2025-11-08T12:59:41Z,positive,0.727,unknown,0.0,,2025-11-09T21:13:09.692147+05:30
26e25f5207d1c29a817f4ba36741cf4c604028f5acc57765596a9e0d9982be63,newsapi,https://cryptoslate.com/privacy-on-trial-as-samourai-wallet-cofounder-lands-in-jail-for-writing-code/,Privacy on trial as Samourai Wallet cofounder lands in jail for writing code,CryptoSlate,2025-11-08T12:58:18Z,negative,-0.718,unknown,0.0,,2025-11-09T21:13:12.355688+05:30
e98e5bce371559bfae252200d2187f526ebf2ca84f3426cbe204b91dafb4dcec,newsapi,https://finance.yahoo.com/news/asked-chatgpt-where-bitcoin-headed-125106005.html,I Asked ChatGPT Where Bitcoin Is Headed in 2026: Here’s What It Said,Yahoo Entertainment,2025-11-08T12:51:06Z,positive,0.778,unknown,0.0,,2025-11-09T21:13:14.847408+05:30
eb7ce9e1ed24266c237ccebf33bb9207a88bb7a3a647156b823bb0820bab555f,newsapi,https://cointelegraph.com/news/arthur-hayes-zcash-second-largest-holding-maelstrom,Arthur Hayes says Zcash has become his family office’s second-largest holding after Bitcoin,Cointelegraph,2025-11-08T11:50:26Z,neutral,0.000,unknown,0.0,,2025-11-09T21:13:17.524508+05:30
9c049c08522e8e98235e848d9539b0ad8e95b8d81884085ad754358690d03e51,newsapi,https://www.coinspeaker.com/gold-is-difficult-to-verify-cz-pokes-bitcoin-critic-peter-schiff/,‘Gold is Difficult to Verify’: CZ Pokes Bitcoin Critic Peter Schiff,Coinspeaker,2025-11-08T11:24:57Z,positive,0.103,unknown,0.0,,2025-11-09T21:13:20.235325+05:30
2cac2e6ae472adcad9ae316a9d61ff0ddb29787a7f8ee842bae2c6f7082759ef,newsapi,http://www.newsbtc.com/altcoin/sell-your-house-clothes-and-buy-xrp-solana-execs-wild-advice-goes-viral-92/,"‘Sell Your House, Clothes And Buy XRP’ — Solana Exec’s Wild Advice Goes Viral",newsBTC,2025-11-08T11:00:47Z,positive,0.586,unknown,0.0,,2025-11-09T21:13:22.796553+05:30
e9e04178a1bdc6844f4e41cd90235dbd8a3e1c42a93687f101373ab3c3e230fd,newsapi,https://ambcrypto.com/jpmorgan-doubles-down-on-bitcoin-with-343m-btc-bet-details/,JPMorgan doubles down on Bitcoin with $343M BTC bet – Details,Ambcrypto.com,2025-11-08T11:00:40Z,positive,0.542,unknown,0.0,,2025-11-09T21:13:25.462136+05:30
68cf76314d48c1cca46a2d6d32e8495011324dab7ddf3134dcf52312cfa65ebe,newsapi,https://blockspace.media/insight/bitcoin-mining-news-cipher-lands-5-5b-aws-lease-iren-inks-9-7b-microsoft-deal-and-public-bitcoin-miner-q3-earnings/,"Bitcoin mining news: Cipher lands $5.5B AWS lease, IREN inks $9.7B Microsoft deal, and public bitcoin miner Q3 earnings",Blockspace.media,2025-11-08T11:00:00Z,positive,0.807,unknown,0.0,,2025-11-09T21:13:28.222555+05:30
ed9502f7f847efdd21056a95ad5c9196140c602f908fdb2a60e392f1004459d2,newsapi,https://coinjournal.net/news/bitcoins-100000-level-turns-from-milestone-to-market-stress-point/,"Bitcoin’s $100,000 level turns from milestone to market stress point",Coinjournal.net,2025-11-08T10:44:05Z,negative,-0.710,unknown,0.0,,2025-11-09T21:13:30.881920+05:30
123d3d9d4d36be59343aadaf347da17fc4e50874735246a034dd948da0fdf49b,newsapi,https://cryptonews.com/news/bitcoin-miners-face-squeeze-as-hash-price-nears-break-even-levels/,Bitcoin Miners Face Squeeze as Hash Price Nears Break-Even Levels,Cryptonews,2025-11-08T10:25:30Z,negative,-0.103,unknown,0.0,,2025-11-09T21:13:33.652283+05:30
4afaf6207d680575a6e36b3dbfd8726afc9835fe7b2a58f46757e026b4dc6f5f,newsapi,https://cryptonews.com/news/trump-backed-american-bitcoin-expands-holdings-to-4004-btc-worth-415m/,"Trump-Backed American Bitcoin Expands Holdings to 4,004 BTC Worth $415M",Cryptonews,2025-11-08T10:19:52Z,positive,0.625,unknown,0.0,,2025-11-09T21:13:36.285857+05:30
6414a159c7e521e3271eabb818fa9e415a92d319f96982b9fdb392229ed7ad44,newsapi,https://cryptonews.com/news/crypto-treasuries-take-a-hit-as-month-long-market-slump-erodes-balance-sheets/,Crypto Treasuries Take a Hit as Month-Long Market Slump Erodes Balance Sheets,Cryptonews,2025-11-08T10:15:00Z,positive,0.718,unknown,0.0,,2025-11-09T21:13:39.039136+05:30
483b8b6581f1968b54d5e67580ad35922eecef40bbe8238467af9d1e8fe90721,newsapi,http://www.newsbtc.com/news/ethereum/ethereum-price-surge-to-5500/,"Ethereum Price Surge To $5,500: What To Watch Out For To Mark The Bottom",newsBTC,2025-11-08T09:30:37Z,negative,-0.402,unknown,0.0,,2025-11-09T21:13:41.521979+05:30
d8e78f5362f738be7794502e80ec3a88820dc2736da4a53cfa5afc7df99c82fe,newsapi,https://cryptobriefing.com/zcash-second-largest-hayes-maelstrom-portfolio/,Zcash rises to second-largest holding in Arthur Hayes’ Maelstrom portfolio behind Bitcoin,Crypto Briefing,2025-11-08T08:03:49Z,positive,0.572,unknown,0.0,,2025-11-09T21:13:44.142625+05:30
ad9295b8605c55137a707f6b01d2136dc1c8ac6e90003ff60c5e33de095e85b0,newsapi,https://bitcoinist.com/my-first-bitcoin-announces-global-expansion/,My First Bitcoin Announces Global Expansion For Independent BTC Education Worldwide,Bitcoinist,2025-11-08T08:00:16Z,positive,0.751,unknown,0.0,,2025-11-09T21:13:45.735950+05:30
37c20709617a49653ef7786e10430871ae352a7aa7f32445f0b8bf6990ddcf79,newsapi,https://economictimes.indiatimes.com/markets/cryptocurrency/crypto-news/stablecoins-are-like-email-in-a-fax-machine-world-andy-mukherjee/articleshow/125181038.cms,Stablecoins are like e-mail in a fax-machine world,The Times of India,2025-11-08T07:50:38Z,positive,0.906,unknown,0.0,,2025-11-09T21:13:48.746333+05:30
781650a9fa8f593784375ed8cb01e2965654bd6c76b29c69613e5bc617108daa,newsapi,https://cointelegraph.com/news/ark-invest-bitmine-tesla-trade-november-2025,Cathie Wood’s ARK Invest adds BitMine shares as it offloads $30M in Tesla stock,Cointelegraph,2025-11-08T07:27:58Z,positive,0.863,unknown,0.0,,2025-11-09T21:13:51.368550+05:30
c1707ea557019fadc8024b9fb9ee679461b09aac7440ced8fe317b67ad29b4d6,newsapi,https://beincrypto.com/bitcoin-survives-100k-crash-test-what-next/,"Bitcoin Survives the $100,000 Crash Test — What’s Next for the Market?",BeInCrypto,2025-11-08T07:17:54Z,negative,-0.477,unknown,0.0,,2025-11-09T21:13:53.830224+05:30
de6c4cf545b9bfdf90498fe42b5a68c008c41781ec326539910de8036c16d9ed,newsapi,http://www.newsbtc.com/news/solanas-etf-era-could-redefine-its-position-in-the-crypto-hierarchy-report/,Solana’s ETF Era Could ‘Redefine Its Position In The Crypto Hierarchy’ – Report,newsBTC,2025-11-08T07:00:46Z,negative,-0.128,unknown,0.0,,2025-11-09T21:13:56.589887+05:30
fb0fd8dfc694b2ccc28df7d8d53c5c76f06290519a50bb20205776c656be2d34,newsapi,https://bitcoinist.com/bitcoin-stir-52-billion-old-coins-revived-this-year/,Ancient Bitcoin Holders Stir: $52 Billion In Old Coins Revived This Year,Bitcoinist,2025-11-08T07:00:28Z,negative,-0.681,unknown,0.0,,2025-11-09T21:13:59.301099+05:30
00dd985b9f471bcd13c51a372e02b132acbe4c3d4811e148be20a28b48c2d90e,newsapi,https://cointelegraph.com/news/mev-bot-trial-ends-in-mistrial-after-jury-deadlock-on-brothers-verdict,MEV bot trial ends in mistrial after jury deadlock on brothers’ verdict,Cointelegraph,2025-11-08T06:44:50Z,negative,-0.872,unknown,0.0,,2025-11-09T21:14:02.116958+05:30
86f937d5b3aa610d7e0d5528a6cb3ee9808ded1cb6d447029e3d72e4d70a748c,newsapi,https://cryptobriefing.com/ethereum-bitcoin-third-largest-etf-outflow-507-million/,Ethereum joins Bitcoin in recording third-largest weekly ETF outflow at $508M,Crypto Briefing,2025-11-08T06:13:14Z,negative,-0.153,unknown,0.0,,2025-11-09T21:14:04.785488+05:30
8f1a734c536688de0b3a4e6b13874b6b4ccee76e584f9b6d8c1b456e1f6e3725,newsapi,https://apnews.com/article/2026-election-utility-bills-ai-data-centers-13703f61d1397612fd067e69b9093116,Data centers and rising utility bills emerge as flashpoints for 2026 elections,Associated Press,2025-11-08T06:06:25Z,negative,-0.840,unknown,0.0,,2025-11-09T21:14:07.345238+05:30
42708800d16088c202e84b1215c080a7f9948228d8807cf9609a370d5d73ce13,newsapi,https://bitcoinist.com/bitwise-to-debut-dogecoin-etf-following-sec-filing-update-heres-when/,Bitwise To Debut Dogecoin ETF Following SEC Filing Update – Here’s When,Bitcoinist,2025-11-08T06:00:50Z,positive,0.881,unknown,0.0,,2025-11-09T21:14:10.313422+05:30
449dc14216238a9210a96976d9bdbafea7c644ba1826978f865369ec179afd42,newsapi,https://cryptoslate.com/will-elon-musk-now-reach-1-trillion-before-ethereum/,The race to $1 trillion: Who should win Elon Musk or Ethereum?,CryptoSlate,2025-11-08T06:00:31Z,positive,0.929,unknown,0.0,,2025-11-09T21:14:12.771902+05:30
850a0e1f2a720e8e8010218b79bdb98f0dc8722149ca256fa923688230e02b69,newsapi,http://www.newsbtc.com/bitcoin-news/bitcoin-options-craze-oi-printing-aths-glassnode/,"Bitcoin Options Craze: OI Looks Set To Keep Printing ATHs, Glassnode Says",newsBTC,2025-11-08T06:00:29Z,positive,0.758,unknown,0.0,,2025-11-09T21:14:15.327942+05:30
d38abb990b023a1642763cc8161af7c6b0835574ca3ca17c2107b1fa4a939fd8,newsapi,https://cryptobriefing.com/blackrock-clients-divest-127m-bitcoin/,BlackRock Bitcoin ETF sells $127M in Bitcoin,Crypto Briefing,2025-11-08T05:29:58Z,positive,0.735,unknown,0.0,,2025-11-09T21:14:17.991475+05:30
fee74a73d143d234c030fa95075cc5275939236eb860fa026229b158b1412a9b,newsapi,https://abcnews.go.com/US/wireStory/voters-anger-high-electricity-bills-data-centers-loom-127325979,Voters’ anger over high electricity bills and data centers loom over 2026 midterms,ABC News,2025-11-08T05:25:30Z,negative,-0.952,unknown,0.0,,2025-11-09T21:14:20.863918+05:30
ffa21ae814c35925ebf59315cda394e034a56658c98e75850f0153982e8ac15d,newsapi,https://cointelegraph.com/news/bitcoin-to-250k-in-3-months-would-be-one-of-the-worst-things-analyst,Bitcoin to $250K in 3 months would be ‘one of the worst things’: Analyst,Cointelegraph,2025-11-08T05:16:55Z,negative,-0.827,unknown,0.0,,2025-11-09T21:14:23.627202+05:30
a247361002dcb51c22711fb964da933a6345395995affc42afb1e482bf75729d,newsapi,https://www.dlnews.com/articles/markets/ripple-leads-666-million-crypto-funding-bonanza/,Ripple leads $666m funding bonanza as crypto startups double amounts raised in 2025,Dlnews.com,2025-11-08T05:12:00Z,negative,-0.421,unknown,0.0,,2025-11-09T21:14:26.389233+05:30
5fce1f9c869c10d7b7c333f829e2db36c47fd396b5a81d5993a358b04548898c,newsapi,https://finance.yahoo.com/news/block-ceo-jack-dorsey-says-050813759.html,"Block CEO Jack Dorsey Says Company Has 'A Lot Of Hope' From Upcoming Square Bitcoin Payment Rollout, But Notes This 'Challenge'",Yahoo Entertainment,2025-11-08T05:08:13Z,negative,-0.827,unknown,0.0,,2025-11-09T21:14:29.181739+05:30
3569a880dc15f2e7c824188121479a768b23b21c502b4eaffcd26fc9b1347b9f,newsapi,http://www.newsbtc.com/news/polkadot-dot/polkadot-2-85-breakout-ahead/,Polkadot Break Above $2.85 Ahead? Reversal Setup Forms Beneath Heavy Resistance,newsBTC,2025-11-08T05:00:50Z,negative,-0.318,unknown,0.0,,2025-11-09T21:14:30.892950+05:30
029ae26cea3a534ffb8d965b5f7ae7d90edbb89556fced8fe99d85d63dd8327f,newsapi,https://ambcrypto.com/cathie-wood-cuts-bitcoins-2030-target-to-1-2m-heres-why/,Cathie Wood cuts Bitcoin’s 2030 target to $1.2M – Here’s why,Ambcrypto.com,2025-11-08T05:00:23Z,negative,-0.128,unknown,0.0,,2025-11-09T21:14:32.555774+05:30
0d56280ed063c7f4ffcbd463012241c5929615c9c8d9706a89aae49eb0c2a609,newsapi,https://bitcoinist.com/national-crypto-reserve-fund-by-kazakhstan-2026/,"National Crypto Reserve Fund By Kazakhstan Slated For 2026 Launch, Valued At $500M-$1B",Bitcoinist,2025-11-08T05:00:06Z,positive,0.878,unknown,0.0,,2025-11-09T21:14:34.135311+05:30
4b3183b6ea2a777d87ad2513e95632201e4cad5020daa15a02674e2aead3713e,newsapi,https://cryptobriefing.com/trump-media-bitcoin-holdings-sept-2025/,Trump Media and Technology Group discloses holding $1.3B in Bitcoin,Crypto Briefing,2025-11-08T04:49:37Z,positive,0.751,unknown,0.0,,2025-11-09T21:14:35.828769+05:30
42e21b4be414d8498eab34a1d77a9f566ddf626e9b36b3f4b20f7689e65a195a,newsapi,https://biztoc.com/x/82b0c97b7b6a0a5f,"XRP Outperforms Bitcoin as ETF Filings Enter 20-Day Window, Setting up Breakout Trade to $2.80",Biztoc.com,2025-11-08T04:43:23Z,positive,0.950,unknown,0.0,,2025-11-09T21:14:37.319790+05:30
fd994ff7679795a015155ceffafc9e638cb6b67b3319991a1eeb8820e2143ce5,newsapi,https://www.coindesk.com/markets/2025/11/08/xrp-outperforms-bitcoin-as-etf-filings-gain-steam-setting-up-breakout-trade-to-usd2-80,"XRP Outperforms Bitcoin as ETF Filings Gain Steam, Setting up Breakout Trade to $2.80",CoinDesk,2025-11-08T04:39:20Z,positive,0.920,unknown,0.0,,2025-11-09T21:14:38.852709+05:30
c9e0b5fa905b91bb839bb48fbbb5ec9fdda7a968afcb3139b23fdb45ff0bd351,newsapi,http://www.newsbtc.com/news/future-xrp-holders-might-poop-their-pants-when-price-slips-from-1200-to-1000-analyst/,"Future XRP Holders Might ‘Poop Their Pants’ When Price Slips From $1,200 To $1,000—Analyst",newsBTC,2025-11-08T04:00:58Z,negative,-0.179,unknown,0.0,,2025-11-09T21:14:40.824600+05:30
c065201d6a93d4cc402dfbfc076fb1649f313be14cb5dc16e4ed2bb4bc7e0224,newsapi,https://bitcoinist.com/japans-megabanks-approval-joint-stablecoin-project/,Japan’s Megabanks Win Approval For Joint Stablecoin Project,Bitcoinist,2025-11-08T04:00:08Z,positive,0.784,unknown,0.0,,2025-11-09T21:14:42.569218+05:30
6f8131605ea9528862f1d58407c25a93021326edd0542851ae3a54fc684e0982,newsapi,https://economictimes.indiatimes.com/markets/stocks/news/nasdaq-posts-worst-week-since-april-amid-ai-rally-jitters-us-yields-slip/articleshow/125177839.cms,"Nasdaq posts worst week since April amid AI rally jitters, US yields slip",The Times of India,2025-11-08T03:45:41Z,negative,-0.215,unknown,0.0,,2025-11-09T21:14:44.339537+05:30
897452d532be71671f4046da611a546949db60f617a2d134ba45579e5dc5e324,newsapi,https://www.foxnews.com/media/crypto-founder-pardoned-trump-denies-having-ties-trump-family,Crypto founder pardoned by Trump denies having ties to president's family,Fox News,2025-11-08T03:32:58Z,positive,0.745,unknown,0.0,,2025-11-09T21:14:47.613407+05:30
9a1e9f855a1bce2bbf49b7580c09bedd6ec7e93203334d077834fff65952b203,newsapi,https://bitcoinist.com/bitcoin-boom-reward-spains-science-institute-to-liquidate-decade-old-btc-holdings/,Bitcoin Boom Reward: Spain’s Science Institute To Liquidate Decade-Old BTC Holdings,Bitcoinist,2025-11-08T03:00:18Z,positive,0.572,unknown,0.0,,2025-11-09T21:14:51.992391+05:30
8aa047d29eeddb9ff19fed32aff34357afbd16c9ca322d05fb67180ad4755a5b,newsapi,http://www.newsbtc.com/bitcoin-news/bitcoin-erases-recovery-coinbase-relentlessly-sell/,Bitcoin Erases Recovery As Coinbase Users Relentlessly Sell,newsBTC,2025-11-08T03:00:07Z,negative,-0.382,unknown,0.0,,2025-11-09T21:14:55.064543+05:30
4edfb919ede35690df9faf2b248a0e2cdf7bf8d546effc68c4222053b4a518e2,newsapi,https://cointelegraph.com/news/bitcoin-price-predictions-bias-sellers-bear-market-crypto-analyst,Bitcoin price crash calls are coming from self-serving sellers: Analyst,Cointelegraph,2025-11-08T02:32:00Z,negative,-0.637,unknown,0.0,,2025-11-09T21:15:01.104079+05:30
ab11fe69b8bad6aec6794d903e3ac83ae9f563999fce1776b2a112a82af3cb1d,newsapi,https://en.antaranews.com/news/390661/devvstream-reports-fiscal-year-2025-results-and-advances-digital-asset-and-tokenization-strategy,DevvStream Reports Fiscal Year 2025 Results and Advances Digital-Asset and Tokenization Strategy,Antaranews.com,2025-11-08T02:07:31Z,positive,0.751,unknown,0.0,,2025-11-09T21:15:03.977353+05:30
46f91846867c28bbefdb434429d3c3607a11989f9922b745de60f24c642fea0d,newsapi,https://bitcoinist.com/bitcoin-structure-changing-what-rising-cdd-says/,Bitcoin Structure Is Changing: What Rising CDD Says About This Cycle,Bitcoinist,2025-11-08T02:00:59Z,negative,-0.957,unknown,0.0,,2025-11-09T21:15:08.495457+05:30
1e77266044cd08375232ea25d44a71d9aa6da93a42e4e364b33132d8331ec4f7,newsapi,http://www.newsbtc.com/bitcoin-news/bitcoin-valuation-reset-mvrv-slides-into-macro-correction-territory-what-this-means/,Bitcoin Valuation Reset: MVRV Slides Into Macro Correction Territory — What This Means,newsBTC,2025-11-08T02:00:50Z,negative,-0.226,unknown,0.0,,2025-11-09T21:15:13.086534+05:30
e2f2325b2d11f7c80b8b9adadb016f8d6a646bd81e4db3b419167650996b0396,newsapi,http://www.newsbtc.com/bitcoin-news/most-dangerous-bitcoin-boom-ray-dalio/,Most Dangerous Bitcoin Boom Yet? Ray Dalio Warns Of ‘Stimulus Into A Bubble’,newsBTC,2025-11-08T01:00:45Z,negative,-0.968,unknown,0.0,,2025-11-09T21:15:17.493812+05:30
936f2027ec16218c07aec39a4fa93e0245db9501c25668b7f91525c2b8b24471,newsapi,https://bitcoinist.com/bitcoin-range-bound-at-102k-amid-weak-macro-signals/,Bitcoin Stays Range-Bound at $102K Amid Weak Macro Signals and Mixed Institutional Predictions,Bitcoinist,2025-11-08T01:00:09Z,negative,-0.361,unknown,0.0,,2025-11-09T21:15:20.354785+05:30
2d9a50e5a707734c1458d80c23288f13bab5eddecea989dfe384eeb72f65116a,newsapi,https://line25.com/articles/aviator-sport-bet-and-perform-aviator-money-video-game-by-spribe/,Aviator Sport: Bet And Perform Aviator Money Video Game By Spribe,Line25.com,2025-11-08T00:28:51Z,neutral,0.026,unknown,0.0,,2025-11-09T21:15:23.118005+05:30
0d97df02d7244456639d15a8596cd489aa56181b00b1f0c29a590cbfed13e15e,newsapi,http://www.newsbtc.com/altcoin/300-million-worth-of-xrp-on-the-move-where-are-they-headed/,$300 Million Worth Of XRP On The Move – Where Are They Headed?,newsBTC,2025-11-09T02:30:29Z,positive,0.572,unknown,0.0,,2025-11-10T08:24:34.662131+05:30
6fc5e6f86a9f57b76d7c92726c182aa5176bfa0d46bbe836bc40d700f8518ce4,newsapi,https://ambcrypto.com/ethereum-how-10b-short-squeeze-could-fuel-eth-past-4500/,"Ethereum: How $10B short squeeze could fuel ETH past $4,500",Ambcrypto.com,2025-11-09T02:00:33Z,positive,0.788,unknown,0.0,,2025-11-10T08:24:37.884023+05:30
8d15536b7de8c156eb924dece9c2d8eea47eac86093514922a0924d107a1f015,newsapi,https://cointelegraph.com/news/bitcoin-dominance-bearish-altcoin-season-signals-crypto-analyst,Altcoin season signals hide in 'many weeks' of bearish BTC dominance: Analyst,Cointelegraph,2025-11-09T01:35:20Z,positive,0.743,unknown,0.0,,2025-11-10T08:24:41.242046+05:30
a39d609c1dde845c14991c00f84c2e9beb9317e9207cb48a15b3ce4f28d5831d,newsapi,https://bitcoinist.com/bitcoin-at-discount-on-coinbase/,Bitcoin Trades At A Discount On Coinbase As US Spot Demand Softens — Here’s Why,Bitcoinist,2025-11-09T01:30:58Z,negative,-0.361,unknown,0.0,,2025-11-10T08:24:44.333923+05:30
3ada900713446321a8353a099b65556d436029e3482f03838e463ac8e06eeaa6,newsapi,https://ambcrypto.com/zcash-plunges-14-but-traders-eye-1000-zec-rally-why/,"ZCash plunges 14% – But traders eye $1,000 ZEC rally: Why?",Ambcrypto.com,2025-11-09T01:00:52Z,positive,0.922,unknown,0.0,,2025-11-10T08:24:47.608962+05:30
8380b53254b43f44524813783cbba95a667653099d2c2c0d21594340fe9e075f,newsapi,http://www.newsbtc.com/news/bitcoin/bitcoin-bounces-from-100000/,"Bitcoin Bounces From $100,000 — Bullish Reversal Or Another Trap?",newsBTC,2025-11-09T01:00:16Z,negative,-0.382,unknown,0.0,,2025-11-10T08:24:50.791881+05:30
